OID|ACCT_TYPE|NAME|TOTAL|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|RPT_ID
72636|101|NONE|0|0|0|0|546592
72637|102|All Other Accounts|0|0|0|0|546592
72638|102|All Other Accounts|814876||||546609
72639|101|CREDIT CARD ACCOUNTS|201|0|0|0|546613
72640|102|All Other Accounts|0|0|0|0|546613
72641|102|All Other Accounts|0|0|0|0|546614
72642|102|All Other Accounts|||||546626
72643|102|All Other Accounts|||||546628
72644|102|All Other Accounts|60908||||546643
72645|101|TRADE ACCOUNTS PAYABLE|26460||||546654
72646|101|METRO DETROIT LABORERS FRINGE FUND|24618||||546654
72647|101|MICHIGAN LABORERS FRINGES|6706||||546654
72648|101|LABORERS INTERNATIONAL PENSION |21873||||546654
72649|101|STATE OF MICHIGAN DISTRICT COUNCIL|84646||||546654
72650|101|LABORERS INTERNATIONS UNION PCT|132944||||546654
72651|101|PAYROLL TAXES PAYABLE|6105||||546654
72652|102|All Other Accounts|||||546654
72653|101|ACCOUNTS PAYABLE|5000||||546661
72654|102|All Other Accounts|0||||546661
72655|102|All Other Accounts|16933||||546662
72656|102|All Other Accounts|269782||||546672
72657|102|All Other Accounts|957567|0|0|0|546674
72658|102|All Other Accounts|||||546678
72660|102|All Other Accounts|19062||||546683
72661|102|All Other Accounts|3070||||546686
72663|101|NONE|0|0|0|0|546698
72664|102|All Other Accounts|0|0|0|0|546698
72665|102|All Other Accounts|11577||||546709
72666|102|All Other Accounts|121332||||546711
72667|102|All Other Accounts|46624|0|0|0|546712
72668|101|none|0|0|0|0|546715
72669|102|All Other Accounts|||||546715
72670|102|All Other Accounts|||||546716
72671|102|All Other Accounts|1095355||||546720
72672|102|All Other Accounts|||||546724
72673|102|All Other Accounts|209950||||546727
72674|101|Freedman & Lorry|109411|0|109411|0|546728
72675|101|Novak Francella LLC|35125|0|35125|0|546728
72676|101|Sidney Hillman Apartments|95530|0|72580|0|546728
72677|101|SEIU|746743|0|697547|0|546728
72678|101|Workers United|543000|0|543000|0|546728
72679|102|All Other Accounts|||||546728
72680|102|All Other Accounts|1398||||546732
72681|101|NONE|0|0|0|0|546735
72682|102|All Other Accounts|0|0|0|0|546735
72683|101|NATIONAL POSTAL MAIL HANDLERS UNION|29171||||546738
72684|101|FORM CRAFT|43566||||546738
72685|101|SHULMAN, KURTZ, TURER, & TOPAZ, LLC|9000||||546738
72686|102|All Other Accounts|46024||||546738
72687|102|All Other Accounts|||||546744
72688|101|VARIOUS|272172||||546757
72689|102|All Other Accounts|||||546757
72690|102|All Other Accounts|16284||||546764
72691|102|All Other Accounts|||||546770
72692|102|All Other Accounts|0|0|||546775
72693|102|All Other Accounts|325746|0|0|0|546780
72694|102|All Other Accounts|464992||||546786
72695|102|All Other Accounts||||0|546788
72696|101|KROLL, HEINEMAN CARTON|60000|30000|||546791
72697|102|All Other Accounts|28262||||546791
72698|102|All Other Accounts|3150|0|0|0|546794
72699|102|All Other Accounts|||||546797
72700|102|All Other Accounts|14000|0|0|0|546801
72701|102|All Other Accounts|174709|0|0|0|546804
72702|102|All Other Accounts|83194|0|0|0|546817
72703|102|All Other Accounts|||||546820
72704|102|All Other Accounts|4436||||546825
72705|102|All Other Accounts|18048||||546834
72706|101|Payroll Taxes Payable|2206|0|0|0|546835
72707|102|All Other Accounts|0|0|0|0|546835
72708|102|All Other Accounts|317832|0|0|0|546838
72709|102|All Other Accounts|31302|0|0|0|546839
72710|102|All Other Accounts|||||546844
72711|102|All Other Accounts|||||546848
72712|101|NONE|0|0|0|0|546851
72713|102|All Other Accounts|0|0|0|0|546851
72714|102|All Other Accounts|457||||546853
72715|102|All Other Accounts|13544||||546854
72716|102|All Other Accounts|12793||||546856
72717|101|PAYROLL TAXES PAYABLE|2214||||546859
72718|101|LPL PAYABLE|144||||546859
72719|102|All Other Accounts|||||546859
72720|101|Various vendors|21129|0|0|0|546870
72721|102|All Other Accounts|||||546870
72722|102|All Other Accounts|||||546871
72723|102|All Other Accounts|451|0|0|0|546876
72724|101|NONE|0|0|0|0|546880
72725|102|All Other Accounts|0|0|0|0|546880
72726|102|All Other Accounts|||||546889
72727|102|All Other Accounts|5707||||546890
72728|101|N/A|0|0|0|0|546897
72729|102|All Other Accounts|0|0|0|0|546897
72730|102|All Other Accounts|34291||||546907
72731|101|ROOFERS 40 AREA TRUST FUNDS|6485||||546912
72732|101|ROOFERS INTERNATIONAL|33540||||546912
72733|102|All Other Accounts|9435||||546912
72734|101|PER CAPITA TAXES|13573|0|0|0|546914
72735|101|TELEPHONE|198|0|0|0|546914
72736|101|CONSUMERS ENERGY|927|0|0|0|546914
72737|101|BUENA VISTA WATER/SEWER|112|0|0|0|546914
72738|101|NIGPP|595|0|0|0|546914
72739|101|SNOWPLOWING PARKING LOT|220|0|0|0|546914
72740|102|All Other Accounts|||||546914
72741|102|All Other Accounts|||||546921
72742|101|PER CAPITA TAX - INTERNATIONAL UNION|239388|39183|200205||546922
72743|101|REGION 1 CAP|6011|980|5031||546922
72744|101|MICHIGAN CAP|6011|980|5031||546922
72745|101|RETIREES CAP TAX|124|21|103||546922
72746|102|All Other Accounts|||||546922
72747|102|All Other Accounts|0|0|0|0|546924
72748|102|All Other Accounts|5595|0|0|0|546928
72749|101|NONE|0|0|0|0|546935
72750|102|All Other Accounts|0|0|0|0|546935
72751|101|N/A|0|0|0|0|546936
72752|102|All Other Accounts|51209|0|0|0|546936
72753|101|Laborers' International Union of N.A.|46411|0|0|0|546937
72754|101|Michigan Laborers' Fringe Benefit Funds|10368|0|0|0|546937
72755|102|All Other Accounts|12121|0|0|0|546937
72756|101|Accrued Liabilities |4217|0|0|0|546941
72757|102|All Other Accounts|||||546941
72758|102|All Other Accounts|7596|0|0|0|546945
72759|101|APWU-BUILDING FUND|0|0|0|0|546953
72760|101|APWU-CONVENTION FUND|0|0|0|0|546953
72761|101|BALLYS HOTEL LAS VEGAS|0|0|0|0|546953
72762|101|BRB CONTAINER|0|0|0|0|546953
72763|101|FIRST BANK CARDS|0|0|0|0|546953
72764|101|HILTON-GALVSTON|0|0|0|0|546953
72765|101|TOUR ON BUS COMP|0|0|0|0|546953
72766|101|TOTAL (CANNOT ENTER CREDIT BALANCES)|17162|0|0|0|546953
72767|102|All Other Accounts|||||546953
72768|101|NONE|0|0|0|0|546959
72769|102|All Other Accounts|0|0|0|0|546959
72770|101|NONE|0|0|0|0|546968
72771|102|All Other Accounts|0|0|0|0|546968
72772|102|All Other Accounts|0|0|0|0|546971
72773|102|All Other Accounts|||||546973
72774|101|IBEW National Per Capita Payable|9920||||546974
72775|101|NEBF/MEI Payable|8356||||546974
72776|102|All Other Accounts|3563||||546974
72777|101|NONE|0|0|0|0|546977
72778|102|All Other Accounts|0|0|0|0|546977
72779|102|All Other Accounts|44771||||546980
72780|101|None|0|0|0|0|546982
72781|102|All Other Accounts|||||546982
72782|102|All Other Accounts|1754||||546987
72783|101|SUNTRUST CREDIT CARD|273||||547000
72784|102|All Other Accounts|||||547000
72785|102|All Other Accounts|||||547002
72786|101|UNITE HERE INSURANCE|2551||2551||547057
72787|101|UNITE HERE - INSURANCE|555||555||547057
72788|101|UNITE HERE INSURANCE|714||714||547057
72789|101|UNITE HERE INSURANCE|702||702||547057
72790|101|UNITE HERE WORKERS COMPENSATION|3302||3302||547057
72791|101|UNITE HERE DISABILITY INS.|1833||1833||547057
72792|102|All Other Accounts|||||547057
72793|101|Peoples Natural Gas|374||||547063
72794|101|Verizon|378||||547063
72795|101|Western PA Teamsters Pension|4896||||547063
72796|101|PA Dept of Revenue|325||||547063
72797|101|International Brotherhood of Teamsters|14713||||547063
72798|101|PA Conference of Teamsters|883||||547063
72799|101|Teamsters Joint Council #40|1619||||547063
72800|101|Jubelier Pass & Intrieri|1628||||547063
72801|101|Penelec|350||||547063
72802|101|Wex Bank|871||||547063
72803|102|All Other Accounts|||||547063
72804|101|NONE|0|0|0|0|547080
72805|102|All Other Accounts|0|0|0|0|547080
72806|102|All Other Accounts|20287||||547084
72807|101|NONE|0|0|0|0|547085
72808|102|All Other Accounts|0|0|0|0|547085
72809|102|All Other Accounts|43494||||547088
72810|102|All Other Accounts|85960||||547090
72811|102|All Other Accounts|100240||||547096
72812|101|ACCOUNTS PAYABLE|50747||||547103
72813|102|All Other Accounts|||||547103
72814|102|All Other Accounts|||||547106
72815|101|PAYROLL WITHHOLDINGS|4171|4171|||547107
72816|102|All Other Accounts|||||547107
72817|101|Payroll taxes|1629||||547108
72818|101|ILA exchange|89||||547108
72819|102|All Other Accounts|||||547108
72820|101|Accounts Payable|0|0|0|0|547109
72821|102|All Other Accounts|||||547109
72822|102|All Other Accounts|||||547111
72823|102|All Other Accounts|239806||||547115
72824|102|All Other Accounts|0|0|0|0|547117
72825|102|All Other Accounts|34848|0|0|0|547120
72826|102|All Other Accounts|0|0|0|0|547121
72827|102|All Other Accounts|0|0|0|0|547125
72828|102|All Other Accounts|349427||||547130
72829|102|All Other Accounts|40877|0|0|0|547131
72830|102|All Other Accounts|381011||||547133
72831|102|All Other Accounts|13699||||547135
72832|101|Per Capita Taxes|30706||||547137
72833|102|All Other Accounts|3447||||547137
72834|102|All Other Accounts|34852||||547140
72835|101|NONE|0|0|0|0|547145
72836|102|All Other Accounts|0|0|0|0|547145
72837|102|All Other Accounts|||||547155
72838|101|N/A|0|0|0|0|547157
72839|102|All Other Accounts|||||547157
72840|102|All Other Accounts|15457||||547159
72841|101|NONE|0|0|0|0|547160
72842|102|All Other Accounts|0|0|0|0|547160
72843|101|UFCW|22072||||547161
72844|101|DUES REFUNDS TO LOCALS|10931||||547161
72845|101|RWDSU|1551||||547161
72846|102|All Other Accounts|0||||547161
72847|102|All Other Accounts|||||547163
72848|102|All Other Accounts|3820||||547164
72849|102|All Other Accounts|0|0|0|0|547174
72850|101|NONE|0|0|0|0|547180
72851|102|All Other Accounts|||||547180
72852|102|All Other Accounts|366490||||547185
72853|102|All Other Accounts|||||547202
72854|102|All Other Accounts|||||547211
72855|102|All Other Accounts|||||547215
72856|101|Per Capita Due to AFSCME International|297203||||547218
72857|101|Per Capita Due to Local Unions|339575||||547218
72858|102|All Other Accounts|765837|5491|||547218
72859|102|All Other Accounts|20349||||547224
72860|102|All Other Accounts|820455||||547230
72861|101|IBEW Per Capita for Nov. and Dec. 2013|9496||||547232
72862|102|All Other Accounts|10264||||547232
72863|101|PAYROLL AND WITHHOLDING TAXES|5594|0|0|0|547233
72864|102|All Other Accounts|||||547233
72865|101|Corporate Concepts|31297|27605|||547242
72866|102|All Other Accounts|46350|0|207|0|547242
72867|102|All Other Accounts|0||||547251
72868|101|IBEW International|46801||||547258
72869|102|All Other Accounts|||||547258
72870|102|All Other Accounts|27989||||547261
72871|102|All Other Accounts|0|0|||547265
72872|102|All Other Accounts|0|0|0|0|547269
72874|102|All Other Accounts|0|0|0|0|547280
72875|101|AMERICAN EXPRESS|21275||||547282
72876|102|All Other Accounts|||||547282
72877|102|All Other Accounts|86165||||547286
72878|102|All Other Accounts|||||547294
72879|101|Per Capita Taxes to International Union|31001||||547295
72880|101|Per Capita Taxes to Affliates|1860||||547295
72881|102|All Other Accounts|||||547295
72882|102|All Other Accounts|57071||||547297
72883|101|IBEW PER CAPITA REPORT|55886||||547298
72884|102|All Other Accounts|46310|0|0|0|547298
72885|102|All Other Accounts|0|0|0|0|547305
72886|101|NONE|0|0|0|0|547312
72887|102|All Other Accounts|0|0|0|0|547312
72888|102|All Other Accounts|6559||||547325
72889|102|All Other Accounts|3718|0|0|0|547332
72890|101|Accounts Payable less than 90 days|14554||||547338
72891|102|All Other Accounts|||||547338
72892|102|All Other Accounts|648690|0|0|0|547346
72893|102|All Other Accounts|||||547351
72915|102|All Other Accounts|0|0|0||547364
72916|102|All Other Accounts|31846||||547379
72917|102|All Other Accounts|2820||||547383
72918|102|All Other Accounts|0|0|0|0|547389
72919|102|All Other Accounts|59887|0|0|0|547400
72920|102|All Other Accounts|0|0|0|0|547407
72921|102|All Other Accounts|25733|0|0|0|547417
72922|102|All Other Accounts|8138|0|0|0|547438
72923|102|All Other Accounts|0|0|0|0|547439
72924|101|International Longshoremen's Association|9607|4673|0|0|547440
72925|101|Louis Pernice|10808|0|10808|0|547440
72926|102|All Other Accounts|62146||||547440
72927|102|All Other Accounts|10296||||547442
72928|102|All Other Accounts|||||547445
72929|102|All Other Accounts|869905|498|1466|0|547469
72930|102|All Other Accounts|||||547484
72931|102|All Other Accounts|||||547485
72932|101|NONE|0|0|0|0|547488
72933|102|All Other Accounts|0|0|0|0|547488
72934|101|International UAW/Dec. per capita tax|47930||||547489
72935|101|UAW Region 1 Dec. CAP taxes|1424||||547489
72936|101|UAW Michigan Dec. CAP taxes|1424||||547489
72937|101|Property Tax|6000||||547489
72938|102|All Other Accounts|||||547489
72939|101|ACCRUED EXPENSES|70306||||547490
72940|102|All Other Accounts|||||547490
72941|101|CREDIT CARD PAYABLE|598|0|0|0|547494
72942|102|All Other Accounts|0|0|0|0|547494
72943|101|N/A|0|||0|547496
72944|102|All Other Accounts|0|0|0|0|547496
72945|102|All Other Accounts|307743||||547504
72946|101|Payroll tax liabilities|5986||||547509
72947|102|All Other Accounts|||||547509
72948|101|American Express Credit Card - Dec. 2013 Charges|6060|0|0|0|547510
72949|102|All Other Accounts|0|0|0|0|547510
72950|102|All Other Accounts|22490||||547511
72951|102|All Other Accounts|0|0|0|0|547512
72952|101|OTHER ACCOUNTS PAYABLE|12106|0|0|0|547518
72953|101|Per Capita Tax, Ken Hall, General Sec.-Treas.|21150||||547518
72954|101|Teamsters Local 653 Welfare Fund|7033||||547518
72955|101|4 Hampden Drive Nominee Trust|15376||||547518
72956|101|Feinberg, Campbell & Zack, P.C.|12913||||547518
72957|101|New England Teamsters Pension Fund|20046||||547518
72958|102|All Other Accounts|||||547518
72959|102|All Other Accounts|||||547520
72960|102|All Other Accounts|18769||||547521
72961|102|All Other Accounts|||||547522
72962|101|N/A|0|0|0|0|547524
72963|102|All Other Accounts|40288||||547524
72964|102|All Other Accounts|50488|0|0|0|547526
72965|102|All Other Accounts|81078|0|0|0|547527
72966|102|All Other Accounts|94485||||547528
72968|102|All Other Accounts|2561||||547537
72969|101|None|0|0|0|0|547539
72970|102|All Other Accounts|0|0|0|0|547539
72971|102|All Other Accounts|56436|0|0|0|547540
72972|102|All Other Accounts|33797||||547543
72973|102|All Other Accounts|3186199||||547544
72975|101|NONE|0|0|0|0|547547
72976|102|All Other Accounts|||||547547
72977|102|All Other Accounts|0|0|0|0|547549
72981|102|All Other Accounts|||||547553
72985|101|NONE|0|0|0|0|547561
72986|102|All Other Accounts|0|0|0|0|547561
72987|101|BCTGM INTERNATIONAL PER CAPITA|98185||||547562
72988|101|BUREAU OF WORKERS COMPENSATION|1664||||547562
72989|101|NOWAK TOURS & TRAVEL|6115||||547562
72990|101|WULIGER, FADEL & BEYER|3272||||547562
72991|102|All Other Accounts|||||547562
72992|102|All Other Accounts|||||547564
72993|102|All Other Accounts|54328|0|0|0|547566
72994|101|Sprint - cell phone service 11/24/2013-2/24/2013|688||||547567
72995|101|Lester's Florist- Pittman-Miami-12/18/2013 funeral|75||||547567
72996|101|Willie J. Seymore - travel-Pittman funeral|145||||547567
72997|101|Paper Chemical Supply Company- janitorial supplies|991||||547567
72998|101|Image Keepers - Dec 2013 janitorial services|1600||||547567
72999|101|Georgia Power-electric service 11/25/13-12/27/13|10824||||547567
73000|101|Crystal Clear Clean Svcs-carpet cleaning 12/30/13|247||||547567
73001|101|Consolidated Plumbing - Dec 2013 service call|109||||547567
73002|101|Computerland - computer maintenance Dec 2013|425||||547567
73003|101|Bignault & Carter - legal fees - Dec 2013|40875||||547567
73004|101|Advanced Business Software - software support|899||||547567
73005|101|SunTrust Robison-Humphrey-Qtrly pension contrib|50169||||547567
73006|101|Computerland - service calls Dec 2013|834||||547567
73007|101|City of Savannah-Util Div-water svcs thru 12/30/13|2960||||547567
73008|101|Coyle Buiness Machines - maint thru 12/31/2013|60||||547567
73009|101|AIG - Workmens' Comp audit|3135||||547567
73010|101|Abbott, Bondurant & Associates PC-acct svcs 12/13|5807||||547567
73011|102|All Other Accounts|||||547567
73012|101|Per Capita- Taxes|10484||||547569
73013|101|Per Capita- Cap Council|845||||547569
73014|101|Per Capita- Retired Workers|5||||547569
73015|101|Per Capita- Building Board|6099||||547569
73016|102|All Other Accounts|||||547569
73017|102|All Other Accounts|||||547571
73018|102|All Other Accounts|||||547572
73019|101|Axene Health Partners, LLC|11476|8859|||547573
73020|101|UFCW Local No. 8GS|28488|8196|||547573
73021|102|All Other Accounts|4058377|23906|8729||547573
73022|101|NONE|0|0|0|0|547578
73023|102|All Other Accounts|0|0|0|0|547578
73024|102|All Other Accounts|0|0|0|0|547580
73025|102|All Other Accounts|||||547581
73026|102|All Other Accounts|48216|0|0|0|547583
73027|102|All Other Accounts|0|0|0|0|547584
73029|102|All Other Accounts|||||547590
73030|101|CITIBANK SELECT CREDIT CARD PAYABLE|1461|0|0|0|547591
73031|102|All Other Accounts|||||547591
73032|102|All Other Accounts|119622||||547592
73033|102|All Other Accounts|0|0|0|0|547594
73034|102|All Other Accounts|||||547598
73035|102|All Other Accounts|84980|0|0|0|547600
73036|102|All Other Accounts|119203||||547603
73037|101|International Union, UAW|52627||||547605
73038|101|UAW Region Five|3614||||547605
73039|102|All Other Accounts|8104||||547605
73040|102|All Other Accounts|609643||||547608
73041|102|All Other Accounts|82852||||547609
73042|102|All Other Accounts|2423836|0|0|0|547624
73043|102|All Other Accounts|590111||||547626
73044|102|All Other Accounts|||||547627
73045|102|All Other Accounts|||||547630
73046|102|All Other Accounts|||||547631
73047|102|All Other Accounts|0||||547634
73048|102|All Other Accounts|0|0|0|0|547636
73049|102|All Other Accounts|0||||547637
73050|102|All Other Accounts|202778|0|0|0|547642
73051|102|All Other Accounts|||||547647
73052|102|All Other Accounts|74326|0|0|0|547650
73053|102|All Other Accounts|||||547651
73054|102|All Other Accounts|104036|0|0|0|547652
73055|102|All Other Accounts|82183|0|0|0|547653
73056|102|All Other Accounts|||||547658
73057|101|Aggregate net payroll for staff payable 1/1/14|17595|0|0|0|547659
73058|101|Pension contributions for payable payable 1/1/14|1683|0|0|0|547659
73059|101|Life insurance premium for members' group|954|0|0|0|547659
