OID|INV_TYPE|NAME|AMOUNT|RPT_ID
206617|701|STANCORP FINANCIAL GROUP, INC.|30529|547630
206618|705|Other Investments Total Cost||547630
206619|706|Other Investments Total Book Value||547630
206620|703|Marketable Securities Total Cost||547631
206621|704|Marketable Securities Total BookValue||547631
206622|705|Other Investments Total Cost||547631
206623|706|Other Investments Total Book Value||547631
206624|703|Marketable Securities Total Cost|1558393|547633
206625|704|Marketable Securities Total BookValue|1558393|547633
206626|701|Dow Chem Co Sr Internotes 2018|100000|547633
206627|701|Ford Motor Credit Company 2014|100625|547633
206628|701|Ford Motor Credit Company 2018|100000|547633
206629|701|GE Capital Internotes 2018|150000|547633
206630|701|Morgan Stanley Sr Nt 2014|99955|547633
206631|701|Tri-Cnty Met Transn Dist Ore Rev Snr 2033|100000|547633
206632|701|Wachovia Corp New Sr Nt Flt 2016|99742|547633
206633|701|Yakima Cnty Wash Taxable Go Bds Ser 2010|100000|547633
206634|705|Other Investments Total Cost|400000|547633
206635|706|Other Investments Total Book Value|400000|547633
206636|702|Portland Teamsters Building, Inc.|400000|547633
206637|703|Marketable Securities Total Cost|1107721|547634
206638|704|Marketable Securities Total BookValue|1107721|547634
206639|701|BANK OF AMERICA SECURITIES PORTFOLIO|1107721|547634
206640|705|Other Investments Total Cost||547634
206641|706|Other Investments Total Book Value||547634
206642|703|Marketable Securities Total Cost|0|547636
206643|704|Marketable Securities Total BookValue|0|547636
206644|705|Other Investments Total Cost|0|547636
206645|706|Other Investments Total Book Value|0|547636
206646|703|Marketable Securities Total Cost||547637
206647|704|Marketable Securities Total BookValue|0|547637
206648|705|Other Investments Total Cost||547637
206649|706|Other Investments Total Book Value||547637
206650|703|Marketable Securities Total Cost|5263596|547642
206651|704|Marketable Securities Total BookValue|5263596|547642
206652|705|Other Investments Total Cost||547642
206653|706|Other Investments Total Book Value||547642
206657|705|Other Investments Total Cost||547643
206654|703|Marketable Securities Total Cost|36700|547643
206655|704|Marketable Securities Total BookValue|36700|547643
206656|701|2,000 SHARES FIRST ULB CORP. STOCK|36700|547643
206658|706|Other Investments Total Book Value||547643
206659|703|Marketable Securities Total Cost||547647
206660|704|Marketable Securities Total BookValue||547647
206661|705|Other Investments Total Cost||547647
206662|706|Other Investments Total Book Value||547647
206663|703|Marketable Securities Total Cost||547650
206664|704|Marketable Securities Total BookValue||547650
206665|705|Other Investments Total Cost|51603|547650
206666|706|Other Investments Total Book Value|51603|547650
206667|702|LAND - HAWAIIAN ACRES|51603|547650
206668|703|Marketable Securities Total Cost|0|547651
206669|704|Marketable Securities Total BookValue|0|547651
206670|705|Other Investments Total Cost||547651
206671|706|Other Investments Total Book Value||547651
206672|703|Marketable Securities Total Cost||547652
206673|704|Marketable Securities Total BookValue||547652
206674|705|Other Investments Total Cost||547652
206675|706|Other Investments Total Book Value||547652
206676|703|Marketable Securities Total Cost||547653
206677|704|Marketable Securities Total BookValue||547653
206678|705|Other Investments Total Cost||547653
206679|706|Other Investments Total Book Value||547653
206680|703|Marketable Securities Total Cost||547658
206681|704|Marketable Securities Total BookValue||547658
206682|705|Other Investments Total Cost||547658
206683|706|Other Investments Total Book Value||547658
206684|703|Marketable Securities Total Cost||547659
206685|704|Marketable Securities Total BookValue||547659
206686|701|n/a|0|547659
206687|705|Other Investments Total Cost||547659
206688|706|Other Investments Total Book Value||547659
206689|702|n/a|0|547659
206690|703|Marketable Securities Total Cost|247145|547665
206691|704|Marketable Securities Total BookValue|247145|547665
206692|705|Other Investments Total Cost||547665
206693|706|Other Investments Total Book Value||547665
206694|703|Marketable Securities Total Cost||547673
206695|704|Marketable Securities Total BookValue||547673
206696|705|Other Investments Total Cost|162341|547673
206697|706|Other Investments Total Book Value|162341|547673
206698|703|Marketable Securities Total Cost||547686
206699|704|Marketable Securities Total BookValue||547686
206700|705|Other Investments Total Cost||547686
206701|706|Other Investments Total Book Value||547686
206702|703|Marketable Securities Total Cost||547702
206703|704|Marketable Securities Total BookValue|83818|547702
206704|701|AllianceBernstein (Mutual/Bond) income reinvest|78121|547702
206705|701|Cambridge Investments (Market) income reinvest|5696|547702
206706|705|Other Investments Total Cost||547702
206707|706|Other Investments Total Book Value||547702
206708|703|Marketable Securities Total Cost|425449|547708
206709|704|Marketable Securities Total BookValue|425449|547708
206710|705|Other Investments Total Cost||547708
206711|706|Other Investments Total Book Value||547708
206712|703|Marketable Securities Total Cost||547709
206713|704|Marketable Securities Total BookValue||547709
206714|705|Other Investments Total Cost||547709
206715|706|Other Investments Total Book Value||547709
206716|703|Marketable Securities Total Cost|20414|547713
206717|704|Marketable Securities Total BookValue|15067|547713
206718|701|Bally Fitness Holding Corp.|0|547713
206719|701|Citibank NA CD 2.00% 6/16/14|15067|547713
206720|705|Other Investments Total Cost||547713
206721|706|Other Investments Total Book Value||547713
206722|703|Marketable Securities Total Cost|1895657|547715
206723|704|Marketable Securities Total BookValue|1895657|547715
206724|701|ING USA LIFE FIXED ANNUITY CONTRACT|623267|547715
206725|701|INTEGRITY ANNUITY CONTRACT|125513|547715
206726|701|FIRST TRUST SR LOAN & LTD DUR CE 32 TERM 10,582 SH|105000|547715
206727|701|FIRST TRUST STRATEGIC INCOME PLUS CE 49 10,680 SH|105347|547715
206728|701|PRUDENTIAL FINANCIAL, INC. 4,000|100000|547715
206729|705|Other Investments Total Cost||547715
206730|706|Other Investments Total Book Value||547715
206731|703|Marketable Securities Total Cost||547718
206732|704|Marketable Securities Total BookValue||547718
206733|705|Other Investments Total Cost||547718
206734|706|Other Investments Total Book Value||547718
206735|703|Marketable Securities Total Cost||547720
206736|704|Marketable Securities Total BookValue||547720
206737|705|Other Investments Total Cost||547720
206738|706|Other Investments Total Book Value||547720
206739|703|Marketable Securities Total Cost|10319623|547721
206740|704|Marketable Securities Total BookValue|10319623|547721
206741|705|Other Investments Total Cost|701579|547721
206742|706|Other Investments Total Book Value|701579|547721
206743|702|UFCW Local 880 Realty Corp|701579|547721
206744|703|Marketable Securities Total Cost||547722
206745|704|Marketable Securities Total BookValue||547722
206746|705|Other Investments Total Cost||547722
206747|706|Other Investments Total Book Value||547722
206748|703|Marketable Securities Total Cost||547724
206749|704|Marketable Securities Total BookValue||547724
206750|705|Other Investments Total Cost||547724
206751|706|Other Investments Total Book Value||547724
206752|703|Marketable Securities Total Cost|813187|547726
206753|704|Marketable Securities Total BookValue|813187|547726
206754|701|Pimco Dynamic CR Income Fund - EQUITY FUND|49456|547726
206755|705|Other Investments Total Cost||547726
206756|706|Other Investments Total Book Value||547726
206757|703|Marketable Securities Total Cost||547728
206758|704|Marketable Securities Total BookValue||547728
206759|705|Other Investments Total Cost|3233462|547728
206760|706|Other Investments Total Book Value|3233462|547728
206761|703|Marketable Securities Total Cost|245640|547729
206762|704|Marketable Securities Total BookValue|344879|547729
206763|701|Cole Credit Property Trust III, Inc.|344879|547729
206764|705|Other Investments Total Cost|0|547729
206765|706|Other Investments Total Book Value|0|547729
206766|703|Marketable Securities Total Cost||547731
206767|704|Marketable Securities Total BookValue||547731
206768|705|Other Investments Total Cost|470|547731
206769|706|Other Investments Total Book Value|470|547731
206770|703|Marketable Securities Total Cost|442007|547732
206771|704|Marketable Securities Total BookValue|442007|547732
206772|701|FNMA Zero Coupon Bonds|28240|547732
206773|701|GNMA II 2010-167 JE 4.00%|49750|547732
206774|701|JP Morgan Chase Co.|50070|547732
206775|701|Private Export Funding|50000|547732
206776|701|Goldman Sachs Group|50000|547732
206777|701|Microsoft Corp 0.8750%|49961|547732
206778|701|American Muni Power-OH Inc|50000|547732
206779|701|Rabobank Nederland|50000|547732
206780|705|Other Investments Total Cost||547732
206781|706|Other Investments Total Book Value||547732
206782|703|Marketable Securities Total Cost||547733
206783|704|Marketable Securities Total BookValue||547733
206784|705|Other Investments Total Cost||547733
206785|706|Other Investments Total Book Value||547733
206786|703|Marketable Securities Total Cost|425172|547735
206787|704|Marketable Securities Total BookValue|425172|547735
206788|701|PIMPCO GLOBAL STOCK PLUS & INCOME FUND|21753|547735
206789|701|ROYAL BANK OF SCOTLAND|37610|547735
206790|705|Other Investments Total Cost||547735
206791|706|Other Investments Total Book Value||547735
206792|703|Marketable Securities Total Cost|1000|547738
206793|704|Marketable Securities Total BookValue|1000|547738
206794|701|St. Louis Civic Development Bond|0|547738
206795|705|Other Investments Total Cost||547738
206796|706|Other Investments Total Book Value||547738
206802|703|Marketable Securities Total Cost||547745
206803|704|Marketable Securities Total BookValue||547745
206804|705|Other Investments Total Cost||547745
206805|706|Other Investments Total Book Value||547745
206806|703|Marketable Securities Total Cost|23131142|547751
206807|704|Marketable Securities Total BookValue|23575889|547751
206808|701|Pimco All Asset All Authority Fund|2060488|547751
206809|701|City National Rochdale Multi-Asset Fund|1723265|547751
206810|705|Other Investments Total Cost||547751
206811|706|Other Investments Total Book Value||547751
206812|703|Marketable Securities Total Cost|75000|547754
206813|704|Marketable Securities Total BookValue|75000|547754
206814|705|Other Investments Total Cost|413|547754
206815|706|Other Investments Total Book Value|413|547754
206816|703|Marketable Securities Total Cost|0|547755
206817|704|Marketable Securities Total BookValue|0|547755
206818|705|Other Investments Total Cost|0|547755
206819|706|Other Investments Total Book Value|0|547755
206820|703|Marketable Securities Total Cost|137816|547761
206821|704|Marketable Securities Total BookValue|137816|547761
206822|701|DISCOVER BANK - CD|65000|547761
206823|701|BANK OF BARODA - CD|64000|547761
206824|701|WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|8816|547761
206825|705|Other Investments Total Cost||547761
206826|706|Other Investments Total Book Value||547761
206827|703|Marketable Securities Total Cost|0|547763
206828|704|Marketable Securities Total BookValue|0|547763
206829|705|Other Investments Total Cost||547763
206830|706|Other Investments Total Book Value||547763
206831|703|Marketable Securities Total Cost|151041|547764
206832|704|Marketable Securities Total BookValue|154341|547764
206833|701|GOVERNMENT SECURITIES MUTUAL FUND|154341|547764
206834|705|Other Investments Total Cost|16090|547764
206835|706|Other Investments Total Book Value|16090|547764
206836|702|UNION BANK AND TRUST COMPANY STOCK|16020|547764
206841|701|PIMCO FUNDS|8322|547765
206837|703|Marketable Securities Total Cost|107867|547765
206838|704|Marketable Securities Total BookValue|116048|547765
206839|701|AMERICAN FUNDS - NEW ECONOMY FUND CLC|9382|547765
206840|701|AMERICAN FUNDS - BOND FUND OF AMERICA|11116|547765
206842|701|AMERICAN FUNDS - BALANCE FUND CLA|14340|547765
206843|701|AMERICAN FUNDS - GROWTH FUNDS OF AMERICA|11418|547765
206844|701|AMERICAN FUNDS - HIGH INCOME TRUST FUND CLC|6327|547765
206845|701|AMERICAN FUNDS - BOND FUND OF AMERICA|7569|547765
206846|701|AMERICAN FUNDS - CAPITAL INCOME BUILDER|14028|547765
206847|701|FRANKLIN TEMPLETON FUNDS - INCOME CL A|11497|547765
206848|705|Other Investments Total Cost||547765
206849|706|Other Investments Total Book Value||547765
206850|703|Marketable Securities Total Cost|492018|547766
206851|704|Marketable Securities Total BookValue|492018|547766
206852|701|BLACK ROCK GLOBAL|98936|547766
206853|701|FIRST EAGLE FUNDS|98353|547766
206854|701|IVY FUNDS|92637|547766
206855|701|THORNBURG INVESTMENT TR.|102624|547766
206856|701|WELLS FARGO ADV. FUNDS|95547|547766
206857|705|Other Investments Total Cost||547766
206858|706|Other Investments Total Book Value||547766
206859|703|Marketable Securities Total Cost|560065|547768
206860|704|Marketable Securities Total BookValue|753146|547768
206861|701|Oppenheimer Capital Appreciation Class A (OPTFX)|84164|547768
206862|701|Oppenheimer Discovery Mid-Cap Growth Fund (OEGAX)|65084|547768
206863|701|Oppenheimer Main Street Fund (MSIGX)|69140|547768
206864|701|Oppenheimer Rising Dividends Fund (OARDX)|64644|547768
206865|701|Oppenheimer Global Strategic Income Fund (OPSIX)|95364|547768
206866|701|Oppenheimer Equity Income Fund (OAEIX)|45759|547768
206867|701|Oppenheimer Conservative Investor Fund (OACIX)|54125|547768
206868|701|Oppenheimer Moderate Investor Fund (OAMIX)|59378|547768
206869|701|Oppenheimer Discovery Class A (OPOCX)|97021|547768
206870|701|Oppenheimer Global Opportunities Fund (OPGIX)|83485|547768
206871|705|Other Investments Total Cost||547768
206872|706|Other Investments Total Book Value||547768
206873|703|Marketable Securities Total Cost|7549512|547769
206874|704|Marketable Securities Total BookValue|7549512|547769
206875|705|Other Investments Total Cost||547769
206876|706|Other Investments Total Book Value||547769
206877|703|Marketable Securities Total Cost|6383649|547771
206878|704|Marketable Securities Total BookValue|6383649|547771
