OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
399725|1201|Union Dues Payroll Deduction|2013-10-07|5545|1428911|546303
399726|1201|Union Dues Payroll Deduction|2013-10-07|6294|1428911|546303
399727|1201|Union Dues Payroll Deduction|2013-11-07|8921|1428911|546303
399728|1201|Union Dues Payroll Deduction|2013-11-07|9950|1428911|546303
399729|1201|Union Dues Payroll Deduction|2013-11-07|11948|1428911|546303
399730|1201|Union Dues Payroll Deduction|2013-11-07|8553|1428911|546303
399731|1201|Union Dues Payroll Deduction|2013-11-07|5117|1428911|546303
399732|1201|Union Dues Payroll Deduction|2013-11-07|8001|1428911|546303
399733|1201|Union Dues Payroll Deduction|2013-11-07|6770|1428911|546303
399734|1201|Union Dues Payroll Deduction|2013-11-07|5445|1428911|546303
399735|1201|Union Dues Payroll Deduction|2013-11-07|6341|1428911|546303
399736|1201|Union Dues Payroll Deduction|2013-12-06|8979|1428911|546303
399737|1201|Union Dues Payroll Deduction|2013-12-06|8082|1428911|546303
399738|1201|Union Dues Payroll Deduction|2013-12-06|10115|1428911|546303
399739|1201|Union Dues Payroll Deduction|2013-12-06|11906|1428911|546303
399740|1201|Union Dues Payroll Deduction|2013-12-06|8467|1428911|546303
399741|1201|Union Dues Payroll Deduction|2013-12-06|5070|1428911|546303
399742|1201|Union Dues Payroll Deduction|2013-12-06|7900|1428911|546303
399743|1201|Union Dues Payroll Deduction|2013-12-06|6720|1428911|546303
399744|1201|Union Dues Payroll Deduction|2013-12-06|5345|1428911|546303
399745|1201|Union Dues Payroll Deduction|2013-12-06|6247|1428911|546303
399746|1201|CALENDAR|2013-12-31|5485|1428926|546304
399747|1201|EVENT REIMBURSEMENT|2013-12-31|9635|1428926|546304
399748|1201|13 REBATE FOR 2012|2013-05-01|46141|1428947|546320
399755|1201|PAYROLL SUBSIDY|2013-01-24|8074|1428997|546348
399749|1201|SUBSIDIZE BENEFITS|2013-07-03|63200|1428991|546348
399750|1201|SUBSIDIZE BENEFITS|2013-08-02|39600|1428991|546348
399751|1201|SUBSIDIZE BENEFITS|2013-08-28|31000|1428991|546348
399752|1201|ORGANIZING SUBSIDY|2013-05-21|5000|1428992|546348
399753|1201|PAYROLL SUBSIDY|2013-04-24|8074|1428997|546348
399754|1201|PAYROLL SUBSIDY|2012-10-23|8074|1428997|546348
399756|1201|PAYROLL SUBSIDY|2013-07-23|8073|1428997|546348
399757|1201|Reimbursement of Expenses|2013-08-28|28030|1429015|546351
399758|1201|Reimbursement of Expenses|2013-11-18|25596|1429015|546351
399759|1201|Reimbursement of Expenses|2013-12-31|34489|1429015|546351
399760|1201|Reimbursement of Expenses|2013-01-03|19218|1429015|546351
399761|1201|Reimbursement of Expenses|2013-03-18|28563|1429015|546351
399762|1201|Reimbursement of Expenses|2013-06-21|21347|1429015|546351
399763|1201|Reimbursement of Expenses|2013-07-15|29466|1429015|546351
399764|1201|Reimbursement of Expenses|2013-01-10|13066|1429016|546351
399765|1201|Reimbursement of Expenses|2013-03-26|6889|1429016|546351
399766|1201|Reimbursement of Expenses|2013-08-28|6539|1429016|546351
399767|1201|Reimbursement of Expenses|2013-11-18|6025|1429016|546351
399768|1201|Reimbursement of Expenses|2013-11-18|7430|1429016|546351
399769|1201|Reimbursement of Expenses|2013-12-30|10681|1429016|546351
399770|1201|Reimbursement of Expenses|2013-01-02|22730|1429017|546351
399771|1201|Reimbursement of Expenses|2013-03-26|33816|1429017|546351
399772|1201|Reimbursement of Expenses|2013-06-21|12093|1429017|546351
399773|1201|Reimbursement of Expenses|2013-07-15|15982|1429017|546351
399774|1201|Reimbursement of Expenses|2013-08-28|14410|1429017|546351
399775|1201|Reimbursement of Expenses|2013-12-30|12361|1429017|546351
399776|1201|Reimbursement of Expenses|2013-12-31|16603|1429017|546351
399777|1201|SWA Go Team Funds |2013-07-17|7691|1429018|546351
399778|1201|Reimbursement of Expenses|2013-01-02|53789|1429018|546351
399779|1201|Reimbursement of Expenses|2013-03-01|18245|1429018|546351
399780|1201|Reimbursement of Expenses|2013-04-23|16673|1429018|546351
399781|1201|Reimbursement of Expenses|2013-06-01|14630|1429018|546351
399782|1201|Reimbursement of Expenses|2013-07-26|19051|1429018|546351
399783|1201|Reimbursement of Expenses|2013-09-17|20768|1429018|546351
399784|1201|Reimbursement of Expenses|2013-06-01|15231|1429019|546351
399785|1201|Reimbursement of Expenses|2013-07-15|20534|1429019|546351
399786|1201|Reimbursement of Expenses|2013-09-17|18609|1429019|546351
399787|1201|Reimbursement of Expenses|2013-11-04|17369|1429019|546351
399788|1201|Reimbursement of Expenses|2013-12-30|41562|1429019|546351
399789|1201|REFUND EXP  GOTV WORKERS|2013-02-22|11305|1429049|546354
399790|1201|REFUND EXP  TEMP ORGANIZE|2013-04-12|15771|1429055|546354
399791|1201|REFUND EXP  TEMP ORGANIZI|2013-01-11|14558|1429055|546354
399792|1201|13TH STRIKE FUND REBATE|2013-05-03|11062|1429055|546354
399793|1201|REFUND EXP  TEMP ORGANIZI|2013-02-15|7661|1429055|546354
399794|1201|REFUND EXP  TEMP ORGANIZE|2013-05-10|7610|1429055|546354
399795|1201|REFUND EXP  TEMP ORGANIZI|2013-04-26|7542|1429055|546354
399796|1201|Reimbursed salary & benefits|2013-01-17|15091|1429056|546356
399797|1201|Reimbursed salary & benefits|2013-02-08|22267|1429056|546356
399798|1201|Reimbursed salary & benefits|2013-03-06|15327|1429056|546356
399799|1201|Reimbursed salary & benefits|2013-04-10|15298|1429056|546356
399800|1201|Reimbursed salary & benefits|2013-04-30|16554|1429056|546356
399801|1201|Reimbursed salary & benefits|2013-06-12|17186|1429056|546356
399802|1201|Reimbursed salary & benefits|2013-07-11|15540|1429056|546356
399803|1201|Reimbursed salary & benefits|2013-07-31|16823|1429056|546356
399804|1201|Reimbursed salary & benefits|2013-09-10|15540|1429056|546356
399805|1201|Reimbursed salary & benefits|2013-09-30|21119|1429056|546356
399806|1201|Reimbursed salary & benefits|2013-10-30|8069|1429056|546356
399807|1201|Reimbursed salary & benefits|2013-11-25|8069|1429056|546356
399808|1201|DEATH BENEFIT|2013-12-31|24580|1429083|546358
399809|1201|RELIEF FUND|2013-12-31|45819|1429083|546358
399810|1201|FINES|2013-12-31|13547|1429083|546358
399811|1201|Reimbursement of Expenses|2013-06-18|5038|1429087|546361
399812|1201|Security Deposit|2013-02-21|19664|1429090|546361
399813|1201|Reimbursement of Expenses|2013-09-30|9806|1429092|546361
399814|1201|Insurance Refund|2013-04-05|26900|1429095|546361
399815|1201|Utilities Reimbursement|2013-11-06|8924|1429096|546361
399816|1201|Utilities Reimbursement|2013-12-09|5797|1429096|546361
399817|1201|Water and Sewer Reimbursement|2013-10-04|8501|1429097|546361
399818|1201|Reimbursement of Expenses|2013-03-22|235613|1429098|546361
399819|1201|Void ck issued prior year|2013-08-06|5801|1429100|546361
399820|1201|Reimbursement of Expenses|2013-03-14|117247|1429168|546361
399821|1201|Allocation into Members Defense Fund|2013-01-07|10440|1429170|546363
399822|1201|Allocation into Members Defense Fund|2013-02-04|10840|1429170|546363
399823|1201|Allocation into Members Defense Fund|2013-03-04|10800|1429170|546363
399824|1201|Allocation into Members Defense Fund|2013-04-08|10840|1429170|546363
399825|1201|Allocation into Members Defense Fund|2013-05-06|10760|1429170|546363
399826|1201|Allocation into Members Defense Fund|2013-06-10|10620|1429170|546363
399827|1201|Allocation into Members Defense Fund|2013-07-08|11060|1429170|546363
399828|1201|Allocation into Members Defense Fund|2013-08-05|11000|1429170|546363
399829|1201|Allocation into Members Defense Fund|2013-09-16|10940|1429170|546363
399830|1201|Allocation into Members Defense Fund|2013-10-15|11140|1429170|546363
399831|1201|Allocation into Members Defense Fund|2013-11-12|10740|1429170|546363
399832|1201|Allocation into Members Defense Fund|2013-12-09|10740|1429170|546363
399833|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-01-02|206522|1429177|546367
399834|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-02-04|206522|1429177|546367
399835|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-03-01|206522|1429177|546367
399836|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-04-01|206522|1429177|546367
399837|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-05-01|206522|1429177|546367
399838|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-06-03|206522|1429177|546367
399839|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-07-01|206522|1429177|546367
399840|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-08-01|206522|1429177|546367
399841|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-09-03|206522|1429177|546367
399842|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-09-27|425000|1429177|546367
399843|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-10-01|219143|1429177|546367
399844|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-11-01|351381|1429177|546367
399845|1201|REIMBURSEMENT OF HIRING HALL COSTS|2013-12-02|219143|1429177|546367
399846|1201|INSURANCE REFUND|2013-12-11|6879|1429178|546367
399847|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-01-15|44918|1429180|546367
399848|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-04-12|44918|1429180|546367
399849|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-07-19|84020|1429180|546367
399850|1201|EXPENSE REIMBURSEMENT|2013-03-19|5701|1429268|546367
399851|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-11-27|5488|1429268|546367
399852|1201|EXPENSE REIMBURSEMENT|2013-04-01|5044|1429272|546367
399853|1201|EXPENSE REIMBURSEMENT|2013-07-03|5818|1429272|546367
399854|1201|EXPENSE REIMBURSEMENT|2013-08-30|5477|1429272|546367
399855|1201|EXPENSE REIMBURSEMENT|2013-02-05|5519|1429273|546367
399856|1201|EXPENSE REIMBURSEMENT|2013-03-19|4147|1429273|546367
399857|1201|EXPENSE REIMBURSEMENT|2013-05-31|6269|1429273|546367
399858|1201|EXPENSE REIMBURSEMENT|2013-08-20|6755|1429273|546367
399859|1201|EXPENSE REIMBURSEMENT|2013-12-19|5144|1429273|546367
399860|1201|REIMBURSEMENT OF IDENTITY THEFT|2013-01-14|9980|1429274|546367
399861|1201|ROYALTIES|2013-04-09|9335|1429275|546367
399862|1201|Staff Services|2013-01-31|10000|1429313|546379
399863|1201|Staff Services|2013-02-28|9500|1429313|546379
399864|1201|Staff Services|2013-08-27|6000|1429313|546379
399865|1201|Staff Services|2013-09-25|6000|1429313|546379
399866|1201|Staff Services|2013-11-13|6000|1429313|546379
399867|1201|Staff Services|2013-11-13|6000|1429313|546379
399868|1201|Staff Services|2013-12-19|6000|1429313|546379
399869|1201|Staff Services|2013-08-09|5300|1429314|546379
399870|1201|Staff Services|2013-09-09|5300|1429314|546379
399871|1201|Staff Services|2013-10-09|5300|1429314|546379
399872|1201|Staff Services|2013-11-13|5300|1429314|546379
399873|1201|Staff Services|2013-12-06|5300|1429314|546379
399874|1201|Legislative Services|2013-02-08|12500|1429314|546379
399875|1201|Legislative Services|2013-07-12|10000|1429314|546379
399876|1201|Legislative Services|2013-07-12|10000|1429314|546379
399877|1201|Legislative Services|2013-10-09|10000|1429314|546379
399878|1201|Legislative Services|2013-12-19|10000|1429314|546379
399879|1201|Individual and Business Contributions|2013-01-04|12039|1429319|546379
399880|1201|Individual and Business Contributions|2013-02-01|10509|1429319|546379
399881|1201|Individual and Business Contributions|2013-03-01|13425|1429319|546379
399882|1201|Individual and Business Contributions|2013-04-05|13175|1429319|546379
399883|1201|Individual and Business Contributions|2013-05-03|10456|1429319|546379
399884|1201|Individual and Business Contributions|2013-06-10|15293|1429319|546379
399885|1201|Individual and Business Contributions|2013-07-09|12796|1429319|546379
399886|1201|Individual and Business Contributions|2013-08-08|14294|1429319|546379
399887|1201|Individual and Business Contributions|2013-09-10|18031|1429319|546379
399888|1201|Individual and Business Contributions|2013-10-04|13770|1429319|546379
399889|1201|Individual and Business Contributions|2013-11-08|13082|1429319|546379
399890|1201|Individual and Business Contributions|2013-12-13|15746|1429319|546379
399891|1201|CPF Convention Booth|2013-04-26|5000|1429326|546379
399892|1201|Staff Services|2013-10-09|5000|1429354|546379
399893|1201|Staff Services|2013-10-09|6500|1429354|546379
399894|1201|Staff Services|2013-11-13|5000|1429354|546379
399895|1201|Staff Services|2013-11-13|6500|1429354|546379
399896|1201|Staff Services|2013-12-06|5000|1429354|546379
399897|1201|Staff Services|2013-12-06|6500|1429354|546379
399898|1201|Staff Services|2013-02-08|6000|1429354|546379
399899|1201|Staff Services|2013-08-09|5000|1429354|546379
399900|1201|Staff Services|2013-08-09|6500|1429354|546379
399901|1201|Staff Services|2013-09-09|5000|1429354|546379
399902|1201|Staff Services|2013-09-09|6500|1429354|546379
399903|1201|District Meeting - Reimbursement|2013-02-01|5451|1429357|546379
399904|1201|District Meeting - Reimbursement|2013-11-13|5354|1429357|546379
399905|1201|District Meeting - Reimbursement|2013-11-22|5500|1429358|546379
399906|1201|Staff Services|2013-08-09|5000|1429363|546379
399907|1201|Political & Education|2013-12-31|25000|1429389|546388
399908|1201|Pension Dues Reimbursed|2013-12-31|9230|1429389|546388
399909|1201|FLOOD CLAIM|2013-11-01|24690|1429434|546391
399910|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-01-31|8436|1429454|546395
399911|1201|MEMBER TRAINING EXPENSE REIMB.|2013-03-04|12005|1429454|546395
399912|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-03-31|16872|1429454|546395
399913|1201|MEMBER TRAINING EXPENSE REIMB.|2013-06-25|24314|1429454|546395
399914|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-10-31|59053|1429454|546395
399915|1201|SALARY AND EXPENSE REIMBURSEMENT|2013-12-31|16872|1429454|546395
399916|1201|ORGANIZING GRANT|2013-01-31|7500|1429459|546395
399917|1201|ORGANIZING GRANT|2013-02-28|7500|1429459|546395
399918|1201|ORGANIZING GRANT|2013-03-31|7500|1429459|546395
399919|1201|ORGANIZING GRANT|2013-04-30|7500|1429459|546395
399920|1201|ORGANIZING GRANT|2013-05-31|7500|1429459|546395
399921|1201|ORGANIZING GRANT|2013-06-30|7500|1429459|546395
399922|1201|ORGANIZING GRANT|2013-07-31|7800|1429459|546395
399923|1201|ORGANIZING GRANT|2013-08-31|7800|1429459|546395
399924|1201|ORGANIZING GRANT|2013-09-30|7800|1429459|546395
399925|1201|ORGANIZING GRANT|2013-10-31|7800|1429459|546395
399926|1201|ORGANIZING GRANT|2013-11-30|7800|1429459|546395
399927|1201|ORGANIZING GRANT|2013-12-31|7800|1429459|546395
399928|1201|CONFERENCE STIPEND|2013-01-23|6000|1429459|546395
399929|1201|GOLF TOURNAMENT CONTRIBUTION|2013-05-30|6000|1429496|546395
399930|1201|Organizer Subsidy|2013-01-11|6909|1429544|546401
399931|1201|Organizer Subsidy|2013-02-08|6909|1429544|546401
399932|1201|Loss Rebates|2013-02-15|21471|1429563|546408
399933|1201|13th Rebate Check|2013-05-02|9101|1429563|546408
399934|1201|Expense reimbursement|2013-05-23|8911|1429585|546414
399935|1201|SUBSIDY|2013-08-23|62224|1429591|546416
399936|1201|SUBSIDY|2013-08-23|62224|1429591|546416
399937|1201|SUBSIDY|2013-09-27|62224|1429591|546416
399938|1201|SUBSIDY|2013-11-08|54407|1429591|546416
399939|1201|SUBSIDY|2013-11-27|62224|1429591|546416
399940|1201|Transfer required per by-laws.|2013-02-27|20000|1429659|546482
399941|1201|Transfer required per by-laws|2013-10-10|45000|1429659|546482
399942|1201|Transfer required per by-laws.|2013-12-05|10000|1429659|546482
399943|1201|ERIE LABOR TEMPLE DISTRIBUTION|2013-06-10|26000|1429664|546492
399944|1201|REIMBURSEMENT FOR WAGES|2013-07-13|31647|1429683|546492
399945|1201|TRAINING EXPENSE REIMBURSEMENT|2013-05-09|53397|1429703|546502
399946|1201|TRAINING EXPENSE REIMBURSEMENT|2013-06-06|85781|1429703|546502
399947|1201|TRAINING EXPENSE REIMBURSEMENT|2013-07-17|74395|1429703|546502
399948|1201|TRAINING EXPENSE REIMBURSEMENT|2013-08-08|31469|1429703|546502
399949|1201|TRAINING EXPENSE REIMBURSEMENT|2013-09-27|36668|1429703|546502
399950|1201|TRAINING EXPENSE REIMBURSEMENT|2013-11-07|48458|1429703|546502
399951|1201|TRAINING EXPENSE REIMBURSEMENT|2013-12-13|41884|1429703|546502
399952|1201|TRAINING EXPENSE REIMBURSEMENT|2013-01-11|78520|1429703|546502
399953|1201|TRAINING EXPENSE REIMBURSEMENT|2013-02-05|41606|1429703|546502
399954|1201|TRAINING EXPENSE REIMBURSEMENT|2013-03-14|69611|1429703|546502
399955|1201|TRAINING EXPENSE REIMBURSEMENT|2013-04-10|51087|1429703|546502
399956|1201|INSURANCE CLAIM REIMBURSEMENT|2013-02-28|18131|1429705|546502
399957|1201|STRIKE BENEFIT|2013-08-23|49052|1429706|546502
399958|1201|New member rebates|2013-08-30|4650|1429797|546510
399959|1201|Salary Reimbursement|2013-11-29|6000|1429804|546511
399960|1201|Training Fund contributions misdeposited|2013-11-29|7618|1429806|546511
399961|1201|National training and education fund|2013-04-01|9006|1429820|546514
399962|1201|SLC training and education|2013-04-01|11070|1429821|546514
399963|1201|PER CAPITA 13TH REBATE                            |2013-04-30|17293|1429824|546515
399964|1201|BLACK LAKE TRAVEL REFUND                          |2013-07-17|5838|1429825|546515
399965|1201|TICKET SALES FOR PICNIC,                          |2013-06-07|15046|1429844|546515
399966|1201|TICKET SALES FOR PICNIC,                          |2013-07-09|7139|1429844|546515
399967|1201|TICKET SALES FOR PICNIC,                          |2013-11-15|5000|1429844|546515
399968|1201|Reimbursement to payoff old copier lease|2013-11-15|5761|1429871|546528
399969|1201|Reimbursement for damage to light pole|2013-09-09|8590|1429873|546528
399970|1201|Catering event|2013-07-27|5605|1429874|546528
399971|1201|Catering event|2013-06-23|5408|1429875|546528
399972|1201|Catering event |2013-06-29|6231|1429876|546528
399973|1201|Catering event|2013-02-23|5348|1429877|546528
399974|1201|Catering event|2013-07-13|5303|1429878|546528
399975|1201|Catering event|2013-10-13|5056|1429879|546528
399976|1201|Catering event|2013-04-05|5229|1429880|546528
399977|1201|Catering event|2013-11-15|7191|1429881|546528
399978|1201|Catering event|2013-05-10|7370|1429882|546528
399979|1201|Catering event|2013-12-06|6525|1429884|546528
399980|1201|Catering event|2013-10-06|6244|1429885|546528
399981|1201|Payroll collections admin fee|2013-11-13|6434|1429901|546528
399982|1201|Payroll collections admin fee|2013-11-15|10106|1429901|546528
399983|1201|Payroll collections admin fee|2013-11-13|6715|1429902|546528
399984|1201|13TH Rebate check|2013-04-29|20997|1429950|546536
399987|1201|Various Local 98/LMCC jointly sponsored events|2013-08-22|186666|1429969|546544
399985|1201|Fund Administration Fees|2013-12-31|5755|1429968|546544
399986|1201|Various Local 98/LMCC jointly sponsored events|2013-07-25|5800|1429969|546544
399988|1201|Various Local 98/LMCC jointly sponsored events|2013-08-22|6795|1429969|546544
399989|1201|Various Local 98/LMCC jointly sponsored events|2013-09-30|57576|1429969|546544
