OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
75059|102|All Other Accounts|0|0|0|7418|547242
75060|102|All Other Accounts|0|0|0|0|547251
75056|101|Employer Contributions for Nov. & Dec. 2013||||19254|547232
75057|102|All Other Accounts||||0|547232
75058|102|All Other Accounts|||||547238
75047|102|All Other Accounts|||||547180
75048|102|All Other Accounts||||415013|547185
74985|101|BAC Local 1 Ontario||21187||211187|547130
74986|101|BAC Local 2 Ontario||558718||558718|547130
74987|101|BAC Local 4 Ontario||91447||91447|547130
74988|101|BAC Local 5 Ontario||106868||106868|547130
74989|101|BAC Local 10 Ontario||115814||115814|547130
74990|101|BAC Local 12 Ontario||151187||151187|547130
74991|101|BAC Local 20 Ontario||121831||121831|547130
74992|101|BAC Local 23 Ontario||37407||37407|547130
74993|101|BAC Local 28 Ontario||97915||97915|547130
74994|101|BAC Local 29 Ontario||41179||41179|547130
74995|102|All Other Accounts||||2658453|547130
74997|102|All Other Accounts|0|0|0|7122|547131
74996|101|UWUA Local 467|1336|5788|0|8904|547133
74998|101|UWUA Local 468|2152|0|0|6455|547133
74999|101|UWUA Local 295|1725|6901|0|10926|547133
75000|101|UWUA Local 475|6400|4266|0|19199|547133
75001|101|UWUA Local 483|7643|0|0|22928|547133
75002|102|All Other Accounts|3283|1855|0|1697534|547133
75003|102|All Other Accounts|||||547137
75004|102|All Other Accounts|0|0|0|0|547140
75005|101|NONE|0|0|0|0|547145
75006|102|All Other Accounts|0|0|0|0|547145
75007|102|All Other Accounts|||||547155
75008|101|N/A|0|0|0|0|547157
75009|102|All Other Accounts|||||547157
75010|101|United Association ||||275000|547159
75011|101|Local Union 211||||7925|547159
75012|101|Local Union 123||||6314|547159
75013|101|Local Union 198||||5247|547159
75014|101|Local Union 60||||5701|547159
75015|102|All Other Accounts||||12597|547159
75016|101|NONE|0|0|0|0|547160
75017|102|All Other Accounts|0|0|0|0|547160
75018|101|LOCAL 224 MILTON BRADLEY||||10132|547161
75019|101|LOCAL 444 WOLLASTON FOUNDRY||||160|547161
75020|101|LOCAL 515 CARR HARDWARE||||1090|547161
75021|101|LOCAL 588 NEW CAN||||760|547161
75022|101|LOCAL 593 REED & BARTON||||972|547161
75023|101|LOCAL 599 AT WALL CO||||1233|547161
75024|101|LOCAL 965 BIMBO BAKERIES||||200|547161
75025|101|LOCAL 60 KEDEX||||755|547161
75026|101|LOCAL 60 NYCOA||||1020|547161
75027|101|LOCAL 60S SEABOARD||||4370|547161
75028|101|LOCAL 60 N MIDDLESEX||||1060|547161
75029|101|LOCAL 444 ARA||||10|547161
75030|101|LOCAL 60 ASHBURNHAM||||144|547161
75031|101|LOCAL 444 ENVIPCO||||280|547161
75032|101|LOCAL 444 LERNER||||330|547161
75033|101|LOCAL 875 SODEXHO||||1920|547161
75034|101|LOCAL 513 CANTEEN||||1191|547161
75035|101|LOCAL 513 COKE||||24916|547161
75036|101|LOCAL 513 COKE LOWELL||||1690|547161
75037|101|LOCAL 566 AIC||||880|547161
75038|101|LOCAL 566 LUDLOW||||2444|547161
75039|101|LOCAL 566 MITCHELL MACHINE||||320|547161
75040|102|All Other Accounts||||0|547161
75041|102|All Other Accounts|||||547162
75042|101|STATE OF OHIO TAX OVERPAYMNET||||646|547163
75043|102|All Other Accounts|||||547163
75044|102|All Other Accounts||||17403|547164
75045|102|All Other Accounts|0|0|0|0|547174
75061|101|New Jersey Business Systems, Inc.|4764|2784||12883|547258
75062|102|All Other Accounts|3619|2406||199161|547258
75063|102|All Other Accounts||||7887|547261
75064|101|SMW LOCAL 27 FUNDS|0|0|0|9427|547264
75065|102|All Other Accounts|||||547264
75066|101|IRS - Tax refund|0|0|0|182|547269
75067|102|All Other Accounts|0|0|0|0|547269
75068|102|All Other Accounts|||||547274
75069|102|All Other Accounts|||||547282
75070|102|All Other Accounts|0|0|0|0|547286
75071|102|All Other Accounts|0|0|0|0|547295
75072|102|All Other Accounts||||183630|547297
75073|102|All Other Accounts|0|0|0|173266|547298
75074|102|All Other Accounts||||15374|547305
75075|101|NONE ITEMIZED|0|0|0|0|547312
75076|102|All Other Accounts|0|0|8890|19464|547312
75077|102|All Other Accounts|||||547325
75078|102|All Other Accounts|5231|11780||43029|547330
75079|102|All Other Accounts||||2339|547332
75080|101|Accounts Receivable less than 90 days||||18471|547338
75081|102|All Other Accounts|||||547338
75082|102|All Other Accounts||||129165|547346
75099|102|All Other Accounts||||21592|547379
75100|101|Workers United, SEIU-NY|54333|648118|0|771850|547389
75101|101|Amalgamated Social Benefits Association||||57765|547389
75102|101|Amalgamated Life Ins.Co.(ALICO)||||25079|547389
75103|101|Amalgamated Life & Health Insurance Co.||||9623|547389
75104|102|All Other Accounts|0|0|0|20782|547389
75105|102|All Other Accounts|0|0|0|348292|547400
75106|102|All Other Accounts|0|0|0|92950|547417
75107|102|All Other Accounts|||||547438
75108|102|All Other Accounts|0|0|0|0|547439
75109|102|All Other Accounts||||130886|547440
75110|102|All Other Accounts||||8867|547442
75111|101|SEIU HEALTHCARE ILLINOIS INDIANA||||154708|547445
75112|102|All Other Accounts|||||547445
75113|101|DISTRICT COUNCIL 2|0|64136|0|106389|547469
75114|101|DISTRICT COUNCIL 14|6227|0|0|15727|547469
75115|101|LOCAL UNION 349|9398|19497|0|40716|547469
75116|101|LOCAL UNION 1135|17538|28275|0|65208|547469
75117|101|LOCAL UNION 3491|2279|6578|0|10837|547469
75118|102|All Other Accounts|3637|0||4722583|547469
75119|102|All Other Accounts|||||547484
75120|101|NONE|0|0|0|0|547488
75121|102|All Other Accounts|0|0|0|0|547488
75122|101|NONE|0|0|0|0|547489
75123|102|All Other Accounts|||||547489
75124|101|ACCRUED INTEREST RECEIVABLE||||5313|547490
75125|101|MEMBERS ASSESSMENTS RECEIVABLE||||105251|547490
75126|101|MULTI-PURPOSE FUND RECEIVABLE||||738|547490
75127|101|RAC ASSESSMENTS RECEIVABLE||||74961|547490
75128|101|RAC MARKET RECOVERY PROGRAM RECEIVABLE||||5322|547490
75129|102|All Other Accounts|||||547490
75130|102|All Other Accounts|0|0|0|0|547494
75131|102|All Other Accounts|0|0|0|0|547496
75132|102|All Other Accounts||||0|547501
75133|101|none|0|0|0|0|547503
75134|102|All Other Accounts|||||547503
75135|102|All Other Accounts||||192672|547504
75136|102|All Other Accounts|0|0|0|0|547510
75137|102|All Other Accounts||||13188|547511
75138|101|MEMBERS DUES RECEIVABLE|0|0|0|30646|547518
75139|102|All Other Accounts|||||547518
75140|102|All Other Accounts|0|0|0|0|547520
75141|102|All Other Accounts||||446|547521
75142|101|district council|0|0|0|203850|547522
75143|102|All Other Accounts|||||547522
75144|101|N/A|0|0|0|0|547524
75145|102|All Other Accounts|0|0|0|0|547524
75146|102|All Other Accounts|0|0|0|120829|547526
75147|102|All Other Accounts|0|0|0|227721|547527
75148|102|All Other Accounts|0|0|0|0|547528
75150|101|RECEIVABLES FROM LOCAL UNIONS|0|0|0|163001|547537
75151|102|All Other Accounts|||||547537
75152|101|None itemized|0|0|0|0|547539
75153|102|All Other Accounts|0|0|0|0|547539
75154|102|All Other Accounts|0|0|0|23946|547540
75155|101|Due from USWU Local 811||||73545|547541
75156|101|Due from USWU Local 1031||||15000|547541
75157|101|Due from USWU Local 74||||266340|547541
75158|101|Due from Related Benefit Funds||||10845|547541
75159|102|All Other Accounts||||1235|547541
75160|102|All Other Accounts||||28847|547543
75161|101|AFL-CIO||630108||630108|547544
75162|102|All Other Accounts||||6338868|547544
75164|101|NONE|0|0|0|0|547547
75165|102|All Other Accounts|0|0|0|0|547547
75166|102|All Other Accounts|0|0|0|0|547549
75185|101|NONE|0|0|0|0|547561
75186|102|All Other Accounts|0|0|0|0|547561
75187|101|DUES RECEIVABLE||||26252|547562
75188|102|All Other Accounts|||||547562
75189|102|All Other Accounts|||||547565
75190|102|All Other Accounts|0|0|0|66928|547566
75191|101|Ceres Marine Terminals (Shipping Company)||||69800|547567
75192|101|MJ Hogan & Company (Shipping Company)||||3662|547567
75193|101|Marine Terminal Corp (Shipping Company)||||177408|547567
75194|101|SSA/Cooper, LLC (Shipping Company)||||34311|547567
77062|101|Local 1440||||5666|550517
75195|101|Hiring Hall Fees (Shipping Companies)||||5619|547567
75196|101|Death Benefits Receivable||||19305|547567
75197|101|SunTrust Bank-pr ck#34695 written/cleared variance||||9000|547567
75198|101|AmTrust N America-Workers' Comp prem pd in error||||7050|547567
75199|102|All Other Accounts|||||547567
75200|102|All Other Accounts|0|0|0|0|547569
75201|102|All Other Accounts|0|0|0|0|547571
75211|101|NONE|0|0|0|0|547578
75212|102|All Other Accounts|0|0|0|0|547578
75202|101|AFL-CIO|545418|363612|0|1454448|547573
75203|101|UFCW Local No. 86D|3276|113846|0|119963|547573
75204|101|UFCW Local No. 116RW|54065|1391609|0|1499740|547573
75205|101|UFCW Local No. 191T|1276|2516|0|5125|547573
75206|101|UFCW Local No. 350I|8832|25667|0|42555|547573
75207|101|UFCW Local No. 550RW|286|0|0|5886|547573
75208|101| UFCW Local No. RW001|7500|0|0|15150|547573
75209|101|UFCW Local No. 32D|0|0|14891|0|547573
75210|102|All Other Accounts|1336||49|362228|547573
75213|102|All Other Accounts|||0||547580
75214|102|All Other Accounts|||||547581
75215|102|All Other Accounts|844|1353||35927|547582
75216|102|All Other Accounts|||||547583
75217|102|All Other Accounts|0|0|0|754|547590
75218|101|Dues Receivable||||152537|547592
75219|102|All Other Accounts||||2058|547592
75220|102|All Other Accounts|0|0|0|0|547594
75221|102|All Other Accounts|||||547598
75222|102|All Other Accounts|0|0|0|158757|547600
75223|102|All Other Accounts|5826|5064||27405|547603
75224|102|All Other Accounts|0|0|0|0|547605
75225|102|All Other Accounts|0|0|0|0|547606
75226|102|All Other Accounts||||269638|547608
75227|102|All Other Accounts|||||547609
75228|102|All Other Accounts|0|0|0|0|547610
75229|102|All Other Accounts|0|0|0|0|547623
75230|101|CUBA FEDERATION OF SUPPORT STAFF|785|4356|0|6713|547624
75231|101|GRADUATE EMPLOYEE ORGANIZATION|0|11031|0|45748|547624
75232|101|LINCOLNLAND FACULTY ASSOCIATION|3844|3904|0|15218|547624
75233|101|IELRB|0|7116|0|7116|547624
75234|101|AMERICAN FEDERATION OF TEACHERS|0|32288|0|168484|547624
75235|101|FEDERATION OF COLLEGE AND CLERICAL |9401|8240|0|32647|547624
75236|101|LEWISTOWN FEDERATION OF TEACHERS|1813|5370|0|10808|547624
75237|102|All Other Accounts|7415|12622||2383952|547624
75238|102|All Other Accounts||||309934|547626
75239|102|All Other Accounts|||||547627
75240|102|All Other Accounts|||||547630
75241|102|All Other Accounts|||||547631
75242|102|All Other Accounts|1317|6113||63546|547633
75243|102|All Other Accounts||||0|547634
75244|102|All Other Accounts|0|0|0|0|547636
75245|102|All Other Accounts||||0|547637
75246|102|All Other Accounts|0|0|0|348946|547642
75247|102|All Other Accounts|0|0|0|99977|547647
75248|102|All Other Accounts|0|0|0|12358|547650
75249|102|All Other Accounts|0|0|0|8747|547651
75250|102|All Other Accounts|0|0|0|28902|547652
75251|102|All Other Accounts|0|0|0|9579|547653
75252|102|All Other Accounts|||||547658
75253|101|n/a|0|0|0|0|547659
75254|101|n/a|0|0|0|0|547659
75255|101|n/a|0|0|0|0|547659
75256|101|n/a|0|0|0|0|547659
75257|101|n/a|0|0|0|0|547659
75258|101|n/a|0|0|0|0|547659
75513|102|All Other Accounts|4274|3173||154768|547987
75260|101|n/a|0|0|0|0|547659
75261|101|n/a|0|0|0|0|547659
75262|101|n/a|0|0|0|0|547659
75263|102|All Other Accounts|0|0|0|0|547659
75264|102|All Other Accounts|||||547662
75265|101|complete payroll service inc||||10669|547665
75266|102|All Other Accounts|||||547665
75267|102|All Other Accounts|0|0|0|5000365|547673
75268|102|All Other Accounts|||||547686
75269|102|All Other Accounts||||0|547699
75270|102|All Other Accounts|||||547702
75271|102|All Other Accounts||||123197|547708
75272|102|All Other Accounts|||||547709
75273|102|All Other Accounts|0|0|0|55596|547715
75274|102|All Other Accounts|||||547718
75275|102|All Other Accounts|||||547720
75277|101|2001 Restitution receivable-former employee|0|2546|0|2546|547722
75278|102|All Other Accounts|0|0|0|0|547722
75276|102|All Other Accounts|0|0|0|0|547721
75279|102|All Other Accounts|0|0|0|309717|547724
75280|102|All Other Accounts|||||547728
75281|101|Payroll Receivable|0|0|0|20|547729
75282|102|All Other Accounts|0|0|0|0|547729
75283|102|All Other Accounts|0|0|0|156931|547731
75284|102|All Other Accounts|||||547733
75285|102|All Other Accounts||||281149|547734
75286|102|All Other Accounts|0|0|0|0|547735
75287|102|All Other Accounts|0|0|0|0|547745
75288|101|Alan Gordon Enterprises|530|||1059|547751
75289|101|Sony Electronics|3594|||3594|547751
75290|101|Chapman Leonard Studios||2500||2500|547751
75291|101|Clairmont Camera|3005|||6010|547751
75292|101|Paramount Pictures|500|||17550|547751
75293|101|Universal Pictures|500|||6850|547751
75294|101|CAPS/Universal Payroll Service|1395|||1890|547751
75295|101|Square Planet Media|2782|||5564|547751
75296|101|Los Angeles Center Studios|2528|||4355|547751
75297|101|Dentsu America, Inc.|3942|||3942|547751
75298|101|Visual Net||1818||1818|547751
75299|101|Napa Valley Wine Train|835|||835|547751
75300|101|Western Factual Conference|459|||459|547751
75301|101|Carnival Film & Television|2475|||2475|547751
75302|101|Kaufman Surplus, Inc.|812|||812|547751
75303|101|Hover-Views Unlimited|1531|||1531|547751
75304|102|All Other Accounts||||4876828|547751
75305|102|All Other Accounts|0|0|0|0|547755
75307|102|All Other Accounts||||13572|547763
75306|102|All Other Accounts|0|0||1625|547762
75308|101|NONE|0|0|0|0|547764
75309|102|All Other Accounts|0|0|0|0|547764
75310|102|All Other Accounts|||||547766
75311|102|All Other Accounts||||172460|547768
75312|102|All Other Accounts|||||547769
75313|101|N/A|0|0|0|0|547771
75314|102|All Other Accounts|0|0|0|0|547771
75315|102|All Other Accounts||||26616|547772
75316|102|All Other Accounts|0|0|0|0|547774
75317|102|All Other Accounts||||105988|547775
75318|102|All Other Accounts|0|0|0|0|547776
75319|102|All Other Accounts||||20767|547778
75320|102|All Other Accounts||||19933|547779
75321|102|All Other Accounts|0|0|0|0|547781
75322|102|All Other Accounts|||||547784
75323|101|NONE|0|0|0|0|547785
75324|102|All Other Accounts|0|0|24579|103048|547785
75325|102|All Other Accounts||||19566|547787
75326|101|MERRILL LYNCH - ACCRUED INVESTMENTS||||4586|547788
75327|102|All Other Accounts|||||547788
75328|101|NONE|0|0|0|0|547789
75329|102|All Other Accounts|80862|94106|0|427162|547789
75362|101|N/A|0|0|0|0|547794
75363|102|All Other Accounts|||||547794
75364|102|All Other Accounts|||||547795
75330|101|AFSCME TX Corr Emp Cn No 7|143123|5239089|0|5524966|547793
75331|101|AFL-CIO Union Privilege|854315|367866|0|2078965|547793
75332|101|AL Local 3550|0|195428|0|195428|547793
75333|101|AZ Local 3111|16540|82383|0|115120|547793
75334|101|TX Local 2399|0|102244|0|102244|547793
75335|101|TX Local 125|0|99190|0|99190|547793
75336|101|TX Local 1766|0|82521|0|82521|547793
75337|101|Harvard Union Cler Tech Wkrs|0|0|75000|0|547793
75338|101|NJ-73 Local 2779|0|63208|0|63208|547793
75339|101|MD Public Employees Cn 67|3534|0|0|55380|547793
75340|101|KS Council 72|0|54966|0|54966|547793
75341|101|PR Local 2277|0|47500|0|47500|547793
75342|101|NJ-71 Local 2779|0|39719|0|39719|547793
75343|101|FL Council 79|3534|0|0|36223|547793
75344|101|VA Local 3001|15656|20507|0|35911|547793
75345|101|MA Local 683|0|27988|0|27988|547793
75346|101|WI Local 55|0|24325|0|24325|547793
75347|101|Southern N J Dist Council 71|111|0|0|21408|547793
75348|101|WI Local 1195|0|20323|0|20323|547793
75349|101|PA Local 2324|0|19476|0|19476|547793
75350|101|NY Local 1671|0|16089|0|16089|547793
75351|101|OH Council 8|0|7191|0|13902|547793
75352|101|MD Local 1711|0|12058|0|12058|547793
75353|101|CA Local 1577|0|7956|0|7956|547793
75354|101|MI Local 2372|0|7865|0|7865|547793
75355|101|LA Local 872|0|7253|0|7253|547793
75356|101|NJ-1 Local 2779|5377|0|0|6505|547793
75357|101|CT Local 1283|0|6120|0|6120|547793
75358|101|WV Local 3569|0|6044|0|6044|547793
75359|101|PR Local 2082|26|6016|0|6042|547793
75360|101|MD State & Univ CN 3|3534|0|0|5569|547793
75361|102|All Other Accounts|815513|380667||9662211|547793
75365|102|All Other Accounts|||||547799
75366|102|All Other Accounts|||||547803
75367|102|All Other Accounts|||||547806
75368|102|All Other Accounts|||||547812
75369|102|All Other Accounts||||0|547815
75370|102|All Other Accounts|0|0|0|0|547824
75371|102|All Other Accounts|0|0|0|0|547830
76043|102|All Other Accounts|||||548855
76044|102|All Other Accounts|0|0|0|0|548856
76045|102|All Other Accounts|0|0|0|10930|548857
76046|102|All Other Accounts|0|0|0|0|548858
76041|102|All Other Accounts|0|0|0|0|548853
76042|101|National Postal Mail Handlers Union||||38000|548855
75429|102|All Other Accounts|0|0|0|0|547833
75430|101|AFGE|0|0|0|4499|547835
75431|102|All Other Accounts|||||547835
75372|101|AFGE COUNCIL 033||||16493|547831
75373|101|AFGE COUNCIL 053||||13865|547831
75374|101|AFGE LOCAL 0012||||22957|547831
75375|101|AFGE LOCAL 0032||||7139|547831
75376|101|AFGE LOCAL 0062||||17141|547831
75377|101|AFGE LOCAL 0383||||12390|547831
75378|101|AFGE LOCAL 0648||||6621|547831
75379|101|AFGE LOCAL 0933||||11903|547831
75380|101|AFGE LOCAL 1000||||10023|547831
75381|101|AFGE LOCAL 1092||||5053|547831
75382|101|AFGE LOCAL 1122||||8468|547831
75383|101|AFGE LOCAL 1156||||11198|547831
75384|101|AFGE LOCAL 1199||||5527|547831
75385|101|AFGE LOCAL 1336||||15034|547831
75386|101|AFGE LOCAL 1367||||14397|547831
75387|101|AFGE LOCAL 1410||||11870|547831
75388|101|AFGE LOCAL 1501||||17790|547831
75389|101|AFGE LOCAL 1603||||5700|547831
75390|101|AFGE LOCAL 1802||||12288|547831
75391|101|AFGE LOCAL 1840|5276|||17754|547831
75392|101|AFGE LOCAL 1897||||20857|547831
75393|101|AFGE LOCAL 1920||||57003|547831
75394|101|AFGE LOCAL 1922||||9499|547831
75395|101|AFGE LOCAL 1960||||6992|547831
75396|101|AFGE LOCAL 1975|14809|||64425|547831
75397|101|AFGE LOCAL 2000|2521|49668||53869|547831
75398|101|AFGE LOCAL 2014||||6869|547831
75399|101|AFGE LOCAL 2024|1000|||7595|547831
75400|101|AFGE LOCAL 2302||||9964|547831
75401|101|AFGE LOCAL 2519||||11892|547831
75402|101|AFGE LOCAL 2568||||5157|547831
